Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Comments
2264,44,Male,Scarf,Accessories,40,Indiana,XL,Green,Winter,3.5,No,PayPal,Store Pickup,No,No,42,Cash,Quarterly,This item 2263 is terrible.
2265,51,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,No,Bank Transfer,2-Day Shipping,No,No,50,PayPal,Monthly,This item 2264 is terrible.
2266,36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,No,Bank Transfer,Store Pickup,No,No,10,PayPal,Quarterly,This item 2265 is not good.
2267,20,Male,Dress,Clothing,44,Missouri,M,Yellow,Fall,4.3,No,Bank Transfer,Store Pickup,No,No,32,Debit Card,Weekly,This item 2266 is okay.
2268,32,Male,Gloves,Accessories,49,Kentucky,S,Blue,Spring,3.8,No,Venmo,Express,No,No,37,Venmo,Weekly,This item 2267 is terrible.
2269,66,Male,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,2.7,No,Credit Card,2-Day Shipping,No,No,15,Bank Transfer,Monthly,This is a great item 2268!
2270,49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,No,Credit Card,Store Pickup,No,No,27,Credit Card,Annually,This item 2269 is absolutely fantastic!
2271,27,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Debit Card,Express,No,No,7,Venmo,Weekly,This item 2270 is okay.
2272,29,Male,Dress,Clothing,99,Alaska,M,Green,Summer,3.4,No,Cash,Free Shipping,No,No,49,PayPal,Quarterly,This item 2271 is not good.
2273,29,Male,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,4.0,No,Venmo,Standard,No,No,44,PayPal,Monthly,This item 2272 is absolutely fantastic!
2274,55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,No,Credit Card,Express,No,No,13,PayPal,Bi-Weekly,This item 2273 is not good.
2275,57,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,No,Cash,Next Day Air,No,No,38,PayPal,Fortnightly,This is a great item 2274!
2276,29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,No,PayPal,Standard,No,No,10,Debit Card,Weekly,This is a great item 2275!
2277,31,Male,Jeans,Clothing,82,Wyoming,L,Red,Summer,4.1,No,Bank Transfer,2-Day Shipping,No,No,25,Debit Card,Weekly,This item 2276 is not good.
2278,25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,No,Bank Transfer,Next Day Air,No,No,18,Credit Card,Quarterly,This item 2277 is absolutely fantastic!
2279,61,Male,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3.8,No,Cash,Store Pickup,No,No,6,Cash,Every 3 Months,This is a great item 2278!
2280,53,Male,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,2.9,No,Bank Transfer,Free Shipping,No,No,35,Bank Transfer,Quarterly,This item 2279 is okay.
2281,22,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,No,Bank Transfer,Standard,No,No,31,Credit Card,Fortnightly,This item 2280 is not good.
2282,28,Male,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,3.0,No,Bank Transfer,Store Pickup,No,No,41,Bank Transfer,Annually,This item 2281 is terrible.
2283,18,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,No,Debit Card,2-Day Shipping,No,No,8,Credit Card,Annually,This is a great item 2282!
2284,44,Male,Handbag,Accessories,45,Ohio,S,Black,Winter,4.1,No,Cash,Free Shipping,No,No,34,Credit Card,Fortnightly,This item 2283 is absolutely fantastic!
2285,32,Male,Blouse,Clothing,63,Iowa,XL,Black,Fall,4.1,No,Cash,Express,No,No,20,Venmo,Annually,This is a great item 2284!
2286,34,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,No,Cash,2-Day Shipping,No,No,38,PayPal,Every 3 Months,This item 2285 is okay.
2287,67,Male,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,No,PayPal,Store Pickup,No,No,35,Venmo,Quarterly,This is a great item 2286!
2288,66,Male,Blouse,Clothing,45,Nebraska,L,Green,Summer,3.0,No,PayPal,Store Pickup,No,No,6,Debit Card,Annually,This item 2287 is absolutely fantastic!
2289,28,Male,Jewelry,Accessories,91,California,M,Orange,Fall,3.8,No,Credit Card,Next Day Air,No,No,50,PayPal,Weekly,This item 2288 is absolutely fantastic!
2290,70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,PayPal,Free Shipping,No,No,47,Venmo,Weekly,This item 2289 is not good.
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Venmo,Standard,No,No,23,PayPal,Quarterly,This item 2290 is okay.
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,No,PayPal,2-Day Shipping,No,No,13,Credit Card,Quarterly,This item 2291 is not good.
2293,43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Debit Card,Next Day Air,No,No,31,Debit Card,Monthly,This is a great item 2292!
2294,37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,PayPal,Express,No,No,16,Debit Card,Every 3 Months,This item 2293 is terrible.
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,No,Venmo,Express,No,No,40,Debit Card,Annually,This item 2294 is not good.
2296,50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,Credit Card,2-Day Shipping,No,No,45,PayPal,Quarterly,This item 2295 is terrible.
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,PayPal,Next Day Air,No,No,50,Venmo,Every 3 Months,This item 2296 is terrible.
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,PayPal,Standard,No,No,1,Bank Transfer,Quarterly,This is a great item 2297!
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,PayPal,2-Day Shipping,No,No,10,Cash,Every 3 Months,This item 2298 is okay.
2300,64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Debit Card,Store Pickup,No,No,48,Credit Card,Every 3 Months,This is a great item 2299!
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,Venmo,2-Day Shipping,No,No,38,Credit Card,Monthly,This item 2300 is absolutely fantastic!
2302,37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,No,Debit Card,Next Day Air,No,No,21,Debit Card,Annually,This item 2301 is not good.
2303,36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,No,Cash,Store Pickup,No,No,38,Venmo,Monthly,This item 2302 is absolutely fantastic!
2304,51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,No,Bank Transfer,2-Day Shipping,No,No,31,Credit Card,Fortnightly,This is a great item 2303!
2305,26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,No,Bank Transfer,Free Shipping,No,No,9,Debit Card,Fortnightly,This item 2304 is absolutely fantastic!
2306,68,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,No,Cash,Free Shipping,No,No,47,Cash,Weekly,This item 2305 is not good.
2307,27,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,No,Cash,Standard,No,No,8,Cash,Bi-Weekly,This item 2306 is not good.
2308,28,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,No,Bank Transfer,Next Day Air,No,No,30,Debit Card,Annually,This item 2307 is terrible.
2309,49,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,No,Bank Transfer,2-Day Shipping,No,No,22,Bank Transfer,Quarterly,This is a great item 2308!
2310,70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,No,Cash,2-Day Shipping,No,No,3,Bank Transfer,Quarterly,This item 2309 is terrible.
2311,30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Credit Card,Standard,No,No,15,PayPal,Monthly,This item 2310 is okay.
2312,27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,PayPal,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months,This item 2311 is not good.
2313,19,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,No,PayPal,Free Shipping,No,No,19,Cash,Every 3 Months,This item 2312 is not good.
2314,64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Venmo,Next Day Air,No,No,36,Bank Transfer,Fortnightly,This item 2313 is terrible.
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Venmo,Express,No,No,12,Bank Transfer,Every 3 Months,This item 2314 is terrible.
2316,69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,Cash,2-Day Shipping,No,No,49,Debit Card,Quarterly,This item 2315 is terrible.
2317,28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,No,Credit Card,Standard,No,No,7,Debit Card,Annually,This item 2316 is okay.
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Debit Card,Next Day Air,No,No,28,Bank Transfer,Monthly,This item 2317 is terrible.
2319,69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,PayPal,Store Pickup,No,No,30,Credit Card,Annually,This item 2318 is terrible.
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,No,Debit Card,Free Shipping,No,No,29,PayPal,Monthly,This item 2319 is absolutely fantastic!
2321,28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Credit Card,Free Shipping,No,No,9,Debit Card,Every 3 Months,This item 2320 is absolutely fantastic!
2322,50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,No,PayPal,Next Day Air,No,No,27,Debit Card,Fortnightly,This is a great item 2321!
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Cash,Store Pickup,No,No,21,Venmo,Fortnightly,This is a great item 2322!
2324,35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,No,Bank Transfer,Express,No,No,36,Credit Card,Monthly,This item 2323 is terrible.
2325,59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Debit Card,Free Shipping,No,No,19,Debit Card,Annually,This is a great item 2324!
2326,44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,No,Debit Card,2-Day Shipping,No,No,47,Cash,Weekly,This item 2325 is not good.
2327,66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,No,Cash,Standard,No,No,38,Bank Transfer,Annually,This item 2326 is okay.
2328,20,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,No,Credit Card,2-Day Shipping,No,No,22,Venmo,Bi-Weekly,This is a great item 2327!
2329,45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,No,Credit Card,Express,No,No,29,Venmo,Bi-Weekly,This item 2328 is not good.
2330,49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,No,Venmo,Free Shipping,No,No,42,Bank Transfer,Annually,This item 2329 is absolutely fantastic!
2331,60,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,No,Venmo,Store Pickup,No,No,47,PayPal,Every 3 Months,This item 2330 is absolutely fantastic!
2332,61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,Credit Card,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly,This item 2331 is absolutely fantastic!
2333,36,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,No,Credit Card,Store Pickup,No,No,10,Venmo,Monthly,This item 2332 is absolutely fantastic!
2334,33,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,No,Cash,Next Day Air,No,No,1,PayPal,Every 3 Months,This item 2333 is absolutely fantastic!
2335,49,Male,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,No,Credit Card,Standard,No,No,7,Credit Card,Monthly,This item 2334 is not good.
2336,31,Male,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,No,Venmo,Store Pickup,No,No,10,Venmo,Fortnightly,This item 2335 is not good.
2337,19,Male,Belt,Accessories,94,California,M,Green,Winter,3.1,No,Cash,Free Shipping,No,No,11,Credit Card,Weekly,This is a great item 2336!
2338,39,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,No,PayPal,Store Pickup,No,No,5,Cash,Annually,This item 2337 is absolutely fantastic!
2339,66,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,4.0,No,PayPal,Express,No,No,21,PayPal,Quarterly,This is a great item 2338!
2340,25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Cash,Next Day Air,No,No,24,Bank Transfer,Quarterly,This item 2339 is terrible.
2341,63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Venmo,Standard,No,No,37,Credit Card,Fortnightly,This item 2340 is absolutely fantastic!
2342,56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,No,Cash,Express,No,No,22,Venmo,Every 3 Months,This item 2341 is absolutely fantastic!
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Credit Card,Standard,No,No,16,Debit Card,Fortnightly,This item 2342 is not good.
2344,58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,No,Venmo,2-Day Shipping,No,No,44,PayPal,Monthly,This is a great item 2343!
2345,34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Credit Card,Express,No,No,14,Venmo,Bi-Weekly,This item 2344 is absolutely fantastic!
2346,28,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,No,Bank Transfer,Express,No,No,23,Bank Transfer,Every 3 Months,This item 2345 is absolutely fantastic!
2347,22,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,No,Bank Transfer,Standard,No,No,46,Debit Card,Fortnightly,This item 2346 is terrible.
2348,37,Male,Belt,Accessories,64,California,S,Gray,Fall,4.2,No,Credit Card,Express,No,No,46,Cash,Every 3 Months,This item 2347 is not good.
2349,54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,No,PayPal,Next Day Air,No,No,16,PayPal,Every 3 Months,This item 2348 is terrible.
2350,65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Venmo,Standard,No,No,40,Credit Card,Every 3 Months,This item 2349 is terrible.
2351,57,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Bank Transfer,Free Shipping,No,No,21,Cash,Annually,This item 2350 is terrible.
2352,38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Credit Card,Store Pickup,No,No,25,PayPal,Bi-Weekly,This item 2351 is terrible.
2353,70,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,No,Credit Card,Store Pickup,No,No,25,Bank Transfer,Quarterly,This item 2352 is terrible.
2354,56,Male,Handbag,Accessories,71,Montana,M,White,Fall,4.1,No,Credit Card,Standard,No,No,25,Debit Card,Every 3 Months,This item 2353 is absolutely fantastic!
2355,56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Cash,Next Day Air,No,No,27,Venmo,Monthly,This item 2354 is absolutely fantastic!
2356,22,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,No,PayPal,Next Day Air,No,No,12,Cash,Monthly,This is a great item 2355!
2357,57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3.0,No,Bank Transfer,Free Shipping,No,No,27,Debit Card,Quarterly,This item 2356 is terrible.
2358,53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,Bank Transfer,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly,This item 2357 is not good.
2359,53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Bank Transfer,Standard,No,No,38,Credit Card,Quarterly,This item 2358 is okay.
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,Venmo,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months,This item 2359 is terrible.
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,Debit Card,2-Day Shipping,No,No,27,Venmo,Every 3 Months,This item 2360 is not good.
2362,44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,No,Cash,2-Day Shipping,No,No,30,Credit Card,Every 3 Months,This item 2361 is absolutely fantastic!
2363,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Venmo,Standard,No,No,24,Credit Card,Monthly,This is a great item 2362!
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,PayPal,Express,No,No,38,Cash,Bi-Weekly,This item 2363 is okay.
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Credit Card,Free Shipping,No,No,4,PayPal,Quarterly,This item 2364 is absolutely fantastic!
2366,52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Cash,Next Day Air,No,No,32,Venmo,Monthly,This item 2365 is okay.
2367,30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,No,PayPal,Express,No,No,32,Credit Card,Fortnightly,This item 2366 is okay.
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Bank Transfer,Standard,No,No,28,Bank Transfer,Bi-Weekly,This item 2367 is terrible.
2369,29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Credit Card,Standard,No,No,6,Debit Card,Every 3 Months,This is a great item 2368!
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Debit Card,Standard,No,No,24,PayPal,Monthly,This item 2369 is absolutely fantastic!
2371,51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Debit Card,Store Pickup,No,No,38,Venmo,Weekly,This item 2370 is absolutely fantastic!
2372,67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,PayPal,Next Day Air,No,No,28,Debit Card,Annually,This item 2371 is okay.
2373,50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Debit Card,Express,No,No,9,PayPal,Fortnightly,This item 2372 is terrible.
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Bank Transfer,Express,No,No,21,Debit Card,Every 3 Months,This is a great item 2373!
2375,69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,No,Cash,Standard,No,No,31,Debit Card,Monthly,This is a great item 2374!
2376,60,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,No,PayPal,Next Day Air,No,No,18,Credit Card,Quarterly,This item 2375 is okay.
2377,21,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,No,Venmo,Express,No,No,5,Cash,Weekly,This is a great item 2376!
2378,44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,No,Venmo,Next Day Air,No,No,22,Cash,Annually,This is a great item 2377!
2379,26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,No,Debit Card,Store Pickup,No,No,37,PayPal,Bi-Weekly,This item 2378 is terrible.
2380,40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4.0,No,Credit Card,2-Day Shipping,No,No,22,Debit Card,Monthly,This item 2379 is absolutely fantastic!
2381,41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,Credit Card,Next Day Air,No,No,36,PayPal,Fortnightly,This item 2380 is not good.
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Bank Transfer,Free Shipping,No,No,23,PayPal,Annually,This is a great item 2381!
2383,39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Debit Card,Express,No,No,44,Debit Card,Weekly,This item 2382 is okay.
2384,53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,No,Cash,2-Day Shipping,No,No,25,Bank Transfer,Annually,This item 2383 is okay.
2385,24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,No,Debit Card,2-Day Shipping,No,No,40,PayPal,Quarterly,This item 2384 is absolutely fantastic!
2386,41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,Venmo,Express,No,No,12,PayPal,Weekly,This is a great item 2385!
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Credit Card,Standard,No,No,14,Venmo,Monthly,This item 2386 is not good.
2388,36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,No,Credit Card,2-Day Shipping,No,No,14,Debit Card,Monthly,This item 2387 is okay.
2389,21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,No,Credit Card,Store Pickup,No,No,10,Debit Card,Annually,This item 2388 is absolutely fantastic!
2390,25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,No,Cash,Store Pickup,No,No,17,Bank Transfer,Every 3 Months,This item 2389 is terrible.
2391,65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,Debit Card,Express,No,No,24,Debit Card,Fortnightly,This item 2390 is terrible.
2392,42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,No,PayPal,Next Day Air,No,No,31,Bank Transfer,Quarterly,This item 2391 is okay.
2393,40,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,No,Cash,2-Day Shipping,No,No,36,Cash,Annually,This item 2392 is absolutely fantastic!
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,No,Debit Card,2-Day Shipping,No,No,38,PayPal,Every 3 Months,This item 2393 is okay.
2395,40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,No,Cash,2-Day Shipping,No,No,23,Debit Card,Fortnightly,This item 2394 is okay.
2396,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,Debit Card,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,This item 2395 is absolutely fantastic!
2397,38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,No,Credit Card,2-Day Shipping,No,No,20,Venmo,Weekly,This item 2396 is not good.
2398,37,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,No,Bank Transfer,Store Pickup,No,No,41,Venmo,Monthly,This item 2397 is terrible.
2399,65,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,No,PayPal,Free Shipping,No,No,44,Bank Transfer,Fortnightly,This item 2398 is terrible.
2400,55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,No,Debit Card,Store Pickup,No,No,31,Cash,Monthly,This item 2399 is absolutely fantastic!
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,PayPal,Next Day Air,No,No,11,Credit Card,Bi-Weekly,This item 2400 is absolutely fantastic!
2402,43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,No,Cash,Standard,No,No,25,PayPal,Bi-Weekly,This item 2401 is terrible.
2403,45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,No,PayPal,Free Shipping,No,No,31,Cash,Weekly,This item 2402 is terrible.
2404,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Bank Transfer,Standard,No,No,40,Debit Card,Weekly,This is a great item 2403!
2405,28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,No,Venmo,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly,This is a great item 2404!
2406,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,No,Venmo,Standard,No,No,5,Debit Card,Quarterly,This item 2405 is not good.
2407,54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,No,Venmo,Standard,No,No,26,PayPal,Weekly,This is a great item 2406!
2408,52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Credit Card,Express,No,No,11,Credit Card,Bi-Weekly,This item 2407 is terrible.
2409,23,Male,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,4.2,No,PayPal,Next Day Air,No,No,44,Debit Card,Every 3 Months,This item 2408 is terrible.
2410,26,Male,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3.0,No,Credit Card,Store Pickup,No,No,47,Cash,Every 3 Months,This item 2409 is terrible.
2411,48,Male,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,3.7,No,Venmo,Free Shipping,No,No,46,PayPal,Monthly,This item 2410 is not good.
